source,title,description,text,url,published_at,original_ce_keywords,ce_areas,ai_technologies,confidence,reason
Digitimes,3Q25 global top 20 EMS/ODM rankings: Chinese firms shift to automotive electronics and AI servers,"The global electronics manufacturing services (EMS) and original design manufacturing (ODM) supply chain experienced many structural changes during the third quarter of 2025. In the face of generative AI competition and geopolitical pressure, the global suppl…",,https://www.digitimes.com/news/a20251208PD207/ai-server-automotive-electronics-manufacturing-growth-china-2025.html,,structural,"Transportation, Construction Management",Generative Design,0.9,"The article mentions shifts in EMS/ODM supply chain towards automotive electronics and AI servers, indicating relevance to transportation and construction management. Additionally, the mention of generative AI competition aligns with generative design technology."
The Times of India,"Strategic autonomy in AI needs public investment across data, models, talent and governance","India's AI ambitions are hampered by its reliance on global tech giants for foundational models and infrastructure. While Indian firms excel in application development, a lack of control over core AI layers creates vulnerabilities. Strategic public investment…",,https://economictimes.indiatimes.com/opinion/et-commentary/strategic-autonomy-in-ai-needs-public-investment-across-data-models-talent-and-governance/articleshow/125819750.cms,,"structural, infrastructure",Construction Management,Predictive Analytics,1.0,"The article discusses the need for strategic public investment in AI to address vulnerabilities in core AI layers, which is related to managing construction projects and infrastructure development."
Digitimes,North American EMS firms gain new influence as AI transforms the industry,"With third-quarter 2025 earnings now in, DIGITIMES' latest global EMS/ODM rankings point to a turning of the tide: generative AI is triggering a structural shift that is reshaping the balance of power across the global electronics manufacturing supply chain.",,https://www.digitimes.com/news/a20251204PD221/north-america-ems-revenue-digitimes-2025.html,,structural,Construction Management,Generative Design,1.0,"The article discusses how generative AI is reshaping the global electronics manufacturing supply chain, which falls under Construction Management in Civil Engineering as it involves supply chain optimization and industry transformation."
Nature.com,Real-time concrete strength monitoring using piezoelectric sensors and deep learning,"Traditional concrete testing can be labour-intensive and limited in accuracy, consistency, and real-time applicability. The study uses piezoelectric sensors and deep learning for real-time monitoring of concrete strength, interpreting signals to achieve accur…",,https://www.nature.com/articles/s41467-025-67168-8,,"transportation, infrastructure, concrete, structural, construction",Structural,Predictive Analytics,0.9,"The article focuses on real-time monitoring of concrete strength, which falls under structural engineering. The use of deep learning for interpreting signals aligns with predictive analytics for monitoring and assessment."
International Business Times,Neel Somani Explains How Intelligent Systems Are Built to Scale,"Neel Somani, a University of California, Berkeley alum specializing in research and technology, has devoted his work to the study of intelligent systems capable of both cognitive reasoning and structural expansion.",,https://www.ibtimes.com/neel-somani-explains-how-intelligent-systems-are-built-scale-3791886,,"structural, infrastructure","Structural, Construction Management",Generative Design,0.9,"The article mentions Neel Somani's work on intelligent systems capable of cognitive reasoning and structural expansion, indicating relevance to Structural and Construction Management in Civil Engineering. Additionally, the focus on building intelligent systems to scale aligns with Generative Design in AI technologies."
Github.com,Show HN: Two physics-based programming languages (WPE/TME and Crystalline),"Hi HN! I've been working on two novel programming languages built on field theory 
from superconductor research.*WPE/TME* - A geometric calculus language for structural and temporal reasoning. 
Think: mathematical notation for encoding semantic relationships.…",,https://github.com/Heimdall-Organization/DHawk-Labs,,structural,Structural,,1.0,"The article introduces a programming language for structural and temporal reasoning, indicating relevance to the Structural area of Civil Engineering."
Nature.com,"Structure of an LGR dimer, an evolutionary predecessor of glycoprotein hormone receptors","Metazoans have evolved endocrine systems that signal through dimerized receptors in response to cognate hormones. These authors characterize a nematode homolog of such human receptors, presenting the cryo-EM structure of an asymmetric dimer that embodies prop…",,https://www.nature.com/articles/s41467-025-66676-x,,structural,Structural,,1.0,"Although the article primarily discusses the structure of a biological dimer, the concept of dimerization and structural analysis is relevant to the field of Structural Engineering within Civil Engineering."
GlobeNewswire,CoinEx's 2025 Annual Report: No More 4-Year Cycle – Navigating the Institution-Dominated Crypto Era,"HONG KONG, Dec. 22, 2025 (GLOBE NEWSWIRE) -- CoinEx
's 2025 annual report highlights a profound structural shift in the cryptocurrency market. The traditional ""4-Year Halving Cycle"" is disintegrating under institutional pressure. Spot Bitcoin ETFs have turne…",,https://www.globenewswire.com/news-release/2025/12/22/3209007/0/en/CoinEx-s-2025-Annual-Report-No-More-4-Year-Cycle-Navigating-the-Institution-Dominated-Crypto-Era.html,,"structural, infrastructure",Construction Management,,1.0,"The article discusses CoinEx's annual report highlighting a structural shift in the cryptocurrency market, which may involve construction projects, infrastructure development, or building aspects related to the institution-dominated crypto era, aligning with Construction Management in Civil Engineering."
Marsdaily.com,Bacterial partnership offers pathway to produce Mars regolith bricks for future habitats,"Los Angeles CA (SPX) Dec 03, 2025


Human missions to Mars will require robust shelters that can be built without hauling heavy materials from Earth, pushing engineers and scientists to focus on in situ resource utilization of the planet's regolith. A new per…",,https://www.marsdaily.com/reports/Bacterial_partnership_offers_pathway_to_produce_Mars_regolith_bricks_for_future_habitats_999.html,,"structural, construction, concrete, infrastructure","Construction Management, Environmental Engineering",,1.0,"The article discusses the utilization of Mars regolith for building shelters, which falls under Construction Management. Additionally, the focus on in situ resource utilization aligns with Environmental Engineering in terms of sustainability and waste management."
MarketBeat,Betting on the Backbone: 3 AI Infrastructure Stocks,Intense demand for clean power and critical minerals builds a tangible investment floor for the infrastructure stocks fueling the artificial intelligence...,,https://www.marketbeat.com/originals/betting-on-the-backbone-3-ai-infrastructure-stocks/?utm_source=yahoofinance&amp;utm_medium=yahoofinance,,infrastructure,Environmental Engineering,Predictive Analytics,1.0,"The article discusses the infrastructure stocks related to clean power and critical minerals, which are directly linked to environmental engineering in terms of sustainability and energy infrastructure."
Kdnuggets.com,5 Emerging Trends in Data Engineering for 2026,"Looking ahead to 2026, the most impactful trends are not flashy frameworks but structural changes in how data pipelines are designed, owned, and operated.",,https://www.kdnuggets.com/5-emerging-trends-in-data-engineering-for-2026,,"structural, concrete, infrastructure",Construction Management,Predictive Analytics,1.0,"The article discusses structural changes in how data pipelines are designed, which aligns closely with Construction Management in terms of project management and infrastructure development."
pymnts.com,Citi Pulls Blockchain Into the Banking Core,"Watch more: Need to Know: Citi Services’ Biswarup Chatterjee Blockchain was created to challenge the assumptions embedded in decades-old financial infrastructure.  “The technology itself is sound,” Biswarup Chatterjee, global head of partnerships and innovati…",,https://www.pymnts.com/blockchain/2025/citi-pulls-blockchain-into-the-banking-core/,,"structural, infrastructure",Construction Management,Blockchain,1.0,"The article discusses how Citi is integrating blockchain technology into banking core systems, which involves aspects related to construction management in terms of implementing new technologies and systems within the financial infrastructure."
Antaranews.com,Indonesia's productivity gap threatens long-term economic growth,"While the Indonesian government focuses on physical investment, downstreaming, and infrastructure development, labor force productivity remains a crucial ...",,https://en.antaranews.com/news/396601/indonesias-productivity-gap-threatens-long-term-economic-growth,,"structural, construction, infrastructure",Construction Management,,1.0,"The article discusses the Indonesian government's focus on physical investment, downstreaming, and infrastructure development, which falls under the Construction Management area of Civil Engineering."
PR Newswire UK,TÜV Rheinland Elevates Construction Safety and Confidence with Geotechnical Services,"Comprehensive Subsurface Analysis and Data-Driven Insights Help Project Owners, Engineers and Developers Build Safely, Efficiently and with Certainty. DUBAI, UAE, Dec. 11, 2025 /PRNewswire/ -- TÜV Rheinland, a global leader in independent testing and certific…",,https://www.prnewswire.co.uk/news-releases/tuv-rheinland-elevates-construction-safety-and-confidence-with-geotechnical-services-302635341.html,,"structural, construction, geotechnical, infrastructure","Geotechnical, Construction Management",,1.0,"The article focuses on TÜV Rheinland providing geotechnical services, which involve subsurface analysis and data-driven insights for construction safety and confidence. Geotechnical engineering deals with soil, foundations, and underground aspects of civil engineering projects."
The Times of India,Top tech and startup stories this week,Welcome to a new edition of ETtech Unwrapped — our weekend newsletter packed with the most important stories this week. Let's take a look.,,https://economictimes.indiatimes.com/tech/newsletters/ettech-unwrapped/top-tech-and-startup-stories-this-week/articleshow/125649613.cms,,geotechnical,Construction Management,,1.0,"The article mentions tech and startup stories, which are likely related to construction management in terms of project management, scheduling, or infrastructure development."
CNA,AI data centers are forcing obsolete ‘peaker’ power plants back into service,"Dec 23, CHICAGO - In Chicago’s working-class Pilsen neighborhood, a 60s-era oil-fired power ‌plant rises up from an industrial lot behind Dvorak Park, which in warmer weather is packed with children climbing on its colorful playground and zooming down slides.…",,https://www.channelnewsasia.com/business/ai-data-centers-are-forcing-obsolete-peaker-power-plants-back-service-5691931,,"transportation, infrastructure",Environmental Engineering,Predictive Analytics,0.9,"The article discusses the impact of AI data centers on power plants, indicating a focus on energy and sustainability, which falls under Environmental Engineering. Predictive Analytics is relevant for assessing the impact and predicting future trends in the power sector."
ComputerWeekly.com,"Kodiak AI looks to transform trucking with autonomous tech, IoT connectivity",5G telematics and ThingSpace IoT management services enable autonomous vehicle technology operating model and manage massive amounts of data generated from its driverless trucks,,https://www.computerweekly.com/news/366636683/Kodiak-AI-looks-to-transform-trucking-with-autonomous-tech-IoT-connectivity,,transportation,Transportation,Predictive Analytics,0.9,"The article focuses on autonomous vehicle technology in trucking, which falls under Transportation in Civil Engineering and involves Predictive Analytics for managing massive amounts of data."
Reason,The Teamsters Want To Keep Transportation Costs Higher,"Autonomous trucks can make life easier and less expensive, unless regulators and unionized truck drivers get in the way.",,https://reason.com/2025/12/18/the-teamsters-want-to-keep-transportation-costs-higher/,,transportation,Transportation,Robotics/Automation,0.9,"The article discusses the impact of autonomous trucks on transportation costs, indicating relevance to Transportation in Civil Engineering and Robotics/Automation in AI technologies."
Ieee.org,The Top 5 Transportation Stories for 2025,"IEEE Spectrum’s transportation coverage this year covered breakthroughs in electric vehicles, batteries, charging, automation, aviation, maritime tech and more. Readers followed the race to rebuild U.S. magnet manufacturing, rethink EV-charging architecture, …",,https://spectrum.ieee.org/top-ev-charging-stories-2025,,transportation,Transportation,"Predictive Analytics, Robotics/Automation",0.9,"The article focuses on transportation stories for 2025, which falls under the Transportation civil engineering area. The mention of breakthroughs in automation aligns with the AI technology of Predictive Analytics and Robotics/Automation."
Daily Signal,EXCLUSIVE: How Transportation Secretary is Helping Trump Defund Woke Universities,"FIRST ON THE DAILY SIGNAL—Transportation Secretary Sean Duffy is revamping the agency’s university grant program after axing requirements that the schools fund diversity, equity, and inclusion... Read More
The post EXCLUSIVE: How Transportation Secretary is H…",,https://www.dailysignal.com/2025/12/17/exclusive-how-transportation-secretary-is-helping-trump-defund-woke-universities/,,"transportation, infrastructure",Transportation,,1.0,"The article discusses the actions of the Transportation Secretary in revamping the agency's university grant program, which falls under the Transportation area of Civil Engineering."
Nature.com,STICformer: spatio-temporal intrinsic connections transformer for traffic flow prediction,Scientific Reports - STICformer: spatio-temporal intrinsic connections transformer for traffic flow prediction,,https://www.nature.com/articles/s41598-025-31594-x,,"transportation, bridge",Transportation,Predictive Analytics,0.9,"The article focuses on traffic flow prediction, which falls under Transportation in Civil Engineering and involves Predictive Analytics in AI technologies."
GlobeNewswire,TransCore Secures First Tolling Contract in Australia for Sydney’s New Western Harbour Tunnel,"TransCore wins its first Australian tolling contract to deliver a video-only, MLFF tolling system for Sydney’s new Western Harbour Tunnel.......",,https://www.globenewswire.com/news-release/2025/12/02/3197891/0/en/TransCore-Secures-First-Tolling-Contract-in-Australia-for-Sydney-s-New-Western-Harbour-Tunnel.html,,"transportation, bridge, infrastructure, construction, tunnel",Transportation,Computer Vision,0.9,"The article mentions the implementation of a video-only tolling system for Sydney's new Western Harbour Tunnel, which falls under Transportation engineering. Additionally, the use of Computer Vision for tolling system aligns with the technology mentioned in the article."
GlobeNewswire,Rail Vision Enters the Quantum Transportation Market with Strategic Acquisition Agreement,"Ra’anana, Israel, Dec. 01, 2025 (GLOBE NEWSWIRE) -- Rail Vision Ltd. (Nasdaq: RVSN) (“Rail Vision” or the “Company”), an early commercialization stage technology company seeking to revolutionize railway safety and the data-related market, today announced the …",,https://www.globenewswire.com/news-release/2025/12/01/3196987/0/en/Rail-Vision-Enters-the-Quantum-Transportation-Market-with-Strategic-Acquisition-Agreement.html,,transportation,Transportation,Computer Vision,0.9,"The article discusses Rail Vision's technology for revolutionizing railway safety, which falls under Transportation engineering. The mention of data-related market indicates the use of Computer Vision for safety monitoring."
Activistpost.com,Google to Invest $40B in Texas,"Texas is a rising star amid the national capital flight to the south. Alphabet’s Google announced plans to invest $40 billion into two new data centers in Armstrong County and Haskell County. While Google has operated in Texas for over 15 years, the news reaf…",,https://www.activistpost.com/google-to-invest-40b-in-texas/,,"transportation, infrastructure",Construction Management,,1.0,"The article discusses Google's investment in building two new data centers in Texas, which falls under construction management as it involves site monitoring, project management, and infrastructure development."
Pypi.org,transpatter added to PyPI,A new package that leverages pattern matching with language models to generate structured summaries or insights from user-submitted texts about topics like train maps or other transportation issues. I,,https://pypi.org/project/transpatter/,,"transportation, infrastructure",Transportation,Generative Design,0.9,"The article focuses on a new package for generating structured summaries from user-submitted texts about transportation issues, aligning with Transportation in Civil Engineering and Generative Design in AI technologies."
GlobeNewswire,AI in Automotive Market to Grow 27.5% Annually Through 2030,The global market for AI in automotive was valued at $5.2 billion in 2024 and will reach $21 billion by 2030 with a CAGR of 27.5%....,,https://www.globenewswire.com/news-release/2025/12/17/3207101/0/en/AI-in-Automotive-Market-to-Grow-27-5-Annually-Through-2030.html,,"transportation, infrastructure",Transportation,Predictive Analytics,0.9,"The article discusses the application of AI in the automotive market, focusing on growth projections. This falls under the Transportation area as it involves autonomous vehicles and the use of Predictive Analytics for forecasting and risk assessment."
Nextgov,Transportation planning to expand its use of agentic AI capabilities,A growing number of federal agencies are moving to adopt agentic AI capabilities across their operations.,,https://www.nextgov.com/modernization/2025/12/transportation-planning-expand-its-use-agentic-ai-capabilities/410082/,,transportation,Transportation,Predictive Analytics,0.9,"The article focuses on transportation planning adopting agentic AI capabilities, which aligns with the use of predictive analytics for risk assessment and forecasting in transportation systems."
Financial Post,AI Power Surge and Energy Transition Push Global Project Finance into a New Era,"70% of finance professionals expect infrastructure to drive the strongest growth, followed by renewables (48%) and TMT (43%). 53% now view private equity as a primary source of equity funding, signaling a major shift in capital dynamics. 80% cite KYC requirem…",,https://financialpost.com/pmn/business-wire-news-releases-pmn/ai-power-surge-and-energy-transition-push-global-project-finance-into-a-new-era,,"transportation, bridge, infrastructure","Construction Management, Environmental Engineering",Predictive Analytics,0.9,"The article discusses the use of AI in predicting project finance trends, which falls under predictive analytics. It also mentions the shift in capital dynamics, which is related to construction management and financing in environmental engineering projects."
CBC News,Could Torontonians soon ride self-driving taxis? That’s Waymo’s plan,Toronto could get new cars on the road whose drivers will never get frustrated by gridlock — because the cars would be driving themselves.,,https://www.cbc.ca/news/canada/toronto/waymo-self-driving-taxis-toronto-9.7023379,,transportation,Transportation,Robotics/Automation,1.0,"The article discusses the introduction of self-driving taxis in Toronto, which falls under Transportation in Civil Engineering and involves Robotics/Automation in AI technologies."
Fortworthreport.org,Fort Worth emerges as hub for driverless vehicles,New logistics districts and state routes are putting Fort Worth at the center of autonomous trucking.,,https://fortworthreport.org/2025/12/15/fort-worth-emerges-as-hub-for-driverless-vehicles/,,"transportation, infrastructure",Transportation,Robotics/Automation,0.9,"The article discusses Fort Worth's emergence as a hub for autonomous trucking, which falls under Transportation in Civil Engineering. Additionally, the focus on autonomous vehicles aligns with Robotics/Automation in AI technologies."
TechCrunch,TechCrunch Mobility: Rivian's survival plan involves more than cars | TechCrunch,Welcome back to TechCrunch Mobility — your central hub for news and insights on the future of transportation.,,https://techcrunch.com/2025/12/14/rivians-survival-plan-involves-more-than-cars/,,transportation,Transportation,,1.0,"The article is related to the future of transportation, which falls under the Transportation civil engineering area."
pymnts.com,Google and Microsoft Race to Rewrite Big Tech’s Playbook,"Wearables, robotics and infrastructure are emerging as the next places big tech is trying to capture value in the artificial intelligence (AI) stack. This week’s developments, from Google’s smart-glasses revival to Skild AI’s acquisition talks and multibillio…",,https://www.pymnts.com/artificial-intelligence-2/2025/google-and-microsoft-race-to-rewrite-big-techs-playbook/,,infrastructure,Construction Management,Robotics/Automation,0.9,"The article mentions big tech's interest in wearables, robotics, and infrastructure, indicating a focus on automation and smart technologies in construction management."
Financial Post,CoMotion GLOBAL 2025 Concludes in Riyadh with Landmark Deals and Global Mobility Breakthroughs,"Three-day summit unveils major AI research, city-led climate initiatives, and transformative partnerships in autonomous and electric air mobility, cementing Saudi Arabia’s role as a global hub for next-generation transport RIYADH, Saudi Arabia — CoMotion GLOB…",,https://financialpost.com/pmn/business-wire-news-releases-pmn/comotion-global-2025-concludes-in-riyadh-with-landmark-deals-and-global-mobility-breakthroughs,,"transportation, infrastructure",Transportation,Generative Design,0.9,"The article mentions transformative partnerships in autonomous and electric air mobility, which falls under Transportation. Additionally, the article highlights major AI research, which can involve Generative Design for optimization and algorithmic design."
Core77.com,2025's Best Bike-Related Stories,"Worldwide, two-wheeled transportation is growing in popularity; depending on who you listen to, the market for two-wheeled transportation—bikes, scooters, motorcycles—is growing by 6% to 11% per year. Cities are taking note, and adding bike-friendly infrastru…",,https://www.core77.com/posts/139591/2025s-Best-Bike-Related-Stories,,"transportation, infrastructure",Transportation,,1.0,"The article discusses the growing popularity of two-wheeled transportation worldwide, which is directly related to transportation infrastructure and systems."
Space Daily,NASA to test commercial robotic arm in orbit to advance in space construction,"Greenbelt MD (SPX) Dec 04, 2025


NASA and industry partners will fly and operate a commercial robotic arm in low Earth orbit through the Fly Foundational Robots mission set to launch in late 2027. This mission will support development of in space operations …",,https://www.spacedaily.com/reports/NASA_to_test_commercial_robotic_arm_in_orbit_to_advance_in_space_construction_999.html,,"transportation, construction, infrastructure",Construction Management,Robotics/Automation,0.9,"The article discusses the use of a commercial robotic arm for in-space operations, which falls under Construction Management in Civil Engineering and Robotics/Automation in AI technologies."
FactCheck.org,Sorting Out Competing Claims on Air Traffic Control,"President Donald Trump and former Secretary of Transportation Pete Buttigieg have sparred over the condition of the air traffic control system, which is complex and carries a history of planned upgrades and overhauls that stretches back decades.
The post Sort…",,https://www.factcheck.org/2025/12/sorting-out-competing-claims-on-air-traffic-control/,,"transportation, infrastructure",Transportation,,1.0,"The article discusses the air traffic control system, which falls under the Transportation civil engineering area."
Internet,"ThreatsDay Bulletin: WhatsApp Hijacks, MCP Leaks, AI Recon, React2Shell Exploit and 15 More Stories","This week’s ThreatsDay Bulletin tracks how attackers keep reshaping old tools and finding new angles in familiar systems. Small changes in tactics are stacking up fast, and each one hints at where the next big breach could come from.
From shifting infrastruct…",,https://thehackernews.com/2025/12/threatsday-bulletin-whatsapp-hijacks.html,,"transportation, infrastructure",Construction Management,,1.0,"The article discusses threats in familiar systems, which can be related to the management of construction projects and infrastructure development, falling under Construction Management in Civil Engineering."
Financial Post,ATS Announces Normal Course Issuer Bid,"CAMBRIDGE, Ontario — ATS Corporation (TSX and NYSE: ATS) (“ATS” or the “Company”), today announced that the Toronto Stock Exchange (“TSX”) has accepted a notice filed by it of its intention to make a normal course issuer bid (“NCIB”). As of December 10, 2025,…",,https://financialpost.com/pmn/business-wire-news-releases-pmn/ats-announces-normal-course-issuer-bid-3,,"transportation, bridge",Construction Management,,1.0,"The article is related to ATS Corporation announcing a normal course issuer bid, which falls under Construction Management in the field of Civil Engineering."
Yahoo Entertainment,How freight brokers can succeed in 2026: A strategic guide to resilience,"After years of volatility, players across the transportation industry are holding hope that 2026 brings equilibrium. Many analysts forecast 2026 to be a...",,https://finance.yahoo.com/news/freight-brokers-succeed-2026-strategic-190000221.html,,transportation,Transportation,,1.0,"The article discusses the transportation industry and freight brokers, which fall under the Transportation area of Civil Engineering."
GlobeNewswire,Smart Cards Market Surge: Insights on Growth Trends and Future Projections,"The smart cards market presents key opportunities in secure digital ID, payment systems, and authentication across sectors such as banking, healthcare, and transportation. Growth is driven by modernization and regulatory needs, with tech advances and dual int…",,https://www.globenewswire.com/news-release/2025/12/16/3206128/28124/en/Smart-Cards-Market-Surge-Insights-on-Growth-Trends-and-Future-Projections.html,,"transportation, bridge, infrastructure",Transportation,,1.0,"The article mentions the use of smart cards in sectors such as banking, healthcare, and transportation, indicating a relevance to transportation infrastructure and systems."
Fair Observer,How the GAIN AI Act Could Hand the AI Hardware Race to China,"The GAIN AI Act has not yet entered into force and is currently being negotiated as part of the National Defense Authorization Act (NDAA) for 2026. It represents a redundant and interventionist response to a problem for which there is, to date, no concrete ev…",,https://www.fairobserver.com/business/technology/how-the-gain-ai-act-could-hand-the-ai-hardware-race-to-china/,,"concrete, infrastructure",Construction Management,,1.0,"The article discusses the GAIN AI Act in the context of the National Defense Authorization Act, which is related to infrastructure and construction projects, falling under Construction Management in Civil Engineering."
CNBC,These 5 infrastructure stocks have more than tripled this year on the AI trade,"While Nvidia has been the biggest infrastructure winner during the AI boom, other data center stocks have performed better this year.",,https://www.cnbc.com/2025/12/24/ai-infrastructure-stocks-lumentum-celestica-seagate-beat-nvidia-2025.html,,infrastructure,Construction Management,Predictive Analytics,1.0,"The article discusses the performance of infrastructure stocks related to AI trade, which falls under the realm of Construction Management in Civil Engineering."
Financial Post,Nuclear Developer Proposes Using Navy Reactors for Data Centers,A Texas power developer is proposing to repurpose nuclear reactors from Navy warships to power the US grid as the Trump administration pushes to secure massive amounts of energy for the artificial intelligence boom.,,https://financialpost.com/pmn/business-pmn/nuclear-developer-proposes-using-navy-reactors-for-data-centers,,infrastructure,Environmental Engineering,Predictive Analytics,1.0,"The article discusses repurposing nuclear reactors for energy, which falls under energy infrastructure and sustainability, aligning with Environmental Engineering."
Wattsupwiththat.com,Tech Behemoth Gobbles Up Power Company In $5 Billion Deal to Juice Data Centers,"Google’s parent company, Alphabet, announced on Monday that it will acquire the data center and energy infrastructure company Intersect for $4.75 billion in cash and “the assumption of debt.”",,https://wattsupwiththat.com/2025/12/24/tech-behemoth-gobbles-up-power-company-in-5-billion-deal-to-juice-data-centers/,,infrastructure,Environmental Engineering,,1.0,"The article discusses Google's acquisition of an energy infrastructure company, which falls under Construction Management due to infrastructure development and Environmental Engineering due to energy infrastructure."
The Times of India,"Investment pledges surge, jute and tea sectors under strain in West Bengal","West Bengal's economy in 2025 experienced significant investment in ports, power, and technology. Major companies pledged substantial funds for new projects. This growth occurred alongside challenges in traditional sectors like jute and tea. The state governm…",,https://economictimes.indiatimes.com/news/economy/indicators/investment-pledges-surge-jute-and-tea-sectors-under-strain-in-west-bengal/articleshow/126154597.cms,,infrastructure,"Transportation, Construction Management",Predictive Analytics,0.9,"The article mentions significant investments in ports and technology, indicating a focus on transportation infrastructure. Additionally, the mention of new projects and substantial funds aligns with construction management practices. Predictive analytics can be inferred from the emphasis on investment and growth in the economy."
ComputerWeekly.com,Top 10 India stories of 2025,"From infrastructure expansion and sovereign AI innovation to regulatory maturity, Computer Weekly recaps the key developments that kept CIOs and technology suppliers across India busy in 2025",,https://www.computerweekly.com/news/366636239/Top-10-India-stories-of-2025,,infrastructure,Transportation,,1.0,"The article mentions key developments that kept CIOs and technology suppliers in India busy in 2025, indicating a focus on managing construction projects, infrastructure development, and possibly other civil engineering aspects."
SiliconANGLE News,TiKTok parent ByteDance to beef up AI spending to $23B next year,"TikTok’s parent company ByteDance Ltd. has revealed plans to ramp up its already heavy spending on artificial intelligence infrastructure next year as it races to catch up with U.S. technology giants, according to a report in the Financial Times. Tuesday’s re…",,https://siliconangle.com/2025/12/23/tiktok-parent-bytedance-beef-ai-spending-23b-next-year/,,infrastructure,Construction Management,Predictive Analytics,1.0,"The article discusses ByteDance's increased spending on AI infrastructure, which is relevant to Construction Management as it involves managing projects, investments, and technology implementation in the construction industry."
Finovate.com,Socure Acquires BNPL Consumer Credit Database Qlarifi,"Global identity, compliance, and risk decisioning platform Socure has acquired real-time Buy Now Pay Later (BNPL) consumer credit database, Qlarifi. The combination will create a unified identity, anti-fraud BNPL credit infrastructure helping consumers build …",,https://finovate.com/socure-acquires-bnpl-consumer-credit-database-qlarifi/,,infrastructure,Construction Management,Predictive Analytics,1.0,"The article discusses the acquisition of a BNPL consumer credit database, which relates to financial aspects of construction projects and infrastructure development, falling under Construction Management in Civil Engineering."
Amazon.com,Unifying governance and metadata across Amazon SageMaker Unified Studio and Atlan,"In this post, we show you how to unify governance and metadata across Amazon SageMaker Unified Studio and Atlan through a comprehensive bidirectional integration. You’ll learn how to deploy the necessary AWS infrastructure, configure secure connections, and s…",,https://aws.amazon.com/blogs/big-data/unifying-governance-and-metadata-across-amazon-sagemaker-unified-studio-and-atlan/,,infrastructure,Construction Management,,1.0,"The article discusses unifying governance and metadata in the context of Amazon SageMaker and Atlan, which involves deploying infrastructure and configuring secure connections, aligning with Construction Management in terms of project management and infrastructure development."
Geeky Gadgets,M4 Pro Macs Stack : Thunderbolt 5 Links Make Mac AI Go Way Faster,"What if you could run trillion-parameter AI models on your desk without relying on expensive cloud infrastructure? In the video, Alex Ziskind breaks down Apple’s latest innovations in artificial intelligence, and it’s nothing short of innovative. With the rel…",,https://www.geeky-gadgets.com/thunderbolt-5-rdma-macs/,,infrastructure,Construction Management,Predictive Analytics,1.0,"The article discusses running AI models on personal devices without relying on cloud infrastructure, which can be relevant to construction management in terms of project monitoring, optimization, and innovation."
Yahoo Entertainment,China's Sugon unveils new AI infrastructure to rival platforms from Nvidia and Huawei,Chinese supercomputer maker Sugon has launched an advanced artificial intelligence infrastructure for data centres that is expected to rival similar high...,,https://finance.yahoo.com/news/chinas-sugon-unveils-ai-infrastructure-093000921.html,,infrastructure,Construction Management,Generative Design,1.0,"The article discusses the launch of an advanced AI infrastructure for data centers, which is directly related to construction management in terms of site monitoring, project management, and infrastructure development."
GlobeNewswire,Envirotech Vehicles Unveils Exclusive AI Infrastructure Expansion Framework With AZIO AI,"Proposed combination positions EVTV at the forefront of sovereign and emerging-market AI infrastructure, spanning data centers, enterprise compute, AI-powered agriculture, and drone-enabled systems, anchored by AZIO AI's $50M+ active pipeline within its first…",,https://www.globenewswire.com/news-release/2025/12/16/3206120/0/en/Envirotech-Vehicles-Unveils-Exclusive-AI-Infrastructure-Expansion-Framework-With-AZIO-AI.html,,infrastructure,Construction Management,Generative Design,1.0,The article discusses the unveiling of an exclusive AI infrastructure expansion framework which is directly related to construction management in terms of project management and infrastructure development.
GlobeNewswire,Rekor Systems Announces Pricing of $15.0 Million Underwritten Registered Direct Offering,"COLUMBIA, Md., Dec. 15, 2025 (GLOBE NEWSWIRE) -- Rekor Systems, Inc. (Nasdaq: REKR) (“Rekor,” “we,” “our” or the “Company”), a leader in developing and implementing state-of-the-art roadway intelligence technology, today announced the pricing of an underwritt…",,https://www.globenewswire.com/news-release/2025/12/15/3205255/0/en/Rekor-Systems-Announces-Pricing-of-15-0-Million-Underwritten-Registered-Direct-Offering.html,,infrastructure,Transportation,Computer Vision,0.9,"The article mentions Rekor Systems as a leader in developing roadway intelligence technology, indicating relevance to Transportation in Civil Engineering. Additionally, the use of state-of-the-art technology suggests the application of Computer Vision in AI."
Nature.com,Deep learning-based detection of power transmission lines using YOLOv4 and YOLOv8,Scientific Reports - Deep learning-based detection of power transmission lines using YOLOv4 and YOLOv8,,https://www.nature.com/articles/s41598-025-32200-w,,infrastructure,Transportation,Computer Vision,0.9,"The article focuses on using deep learning for the detection of power transmission lines, which falls under the Transportation area for infrastructure monitoring and Computer Vision for image recognition."
Cisco.com,From Passive to Purpose-Built: Why Your Edge Strategy Needs a Refresh [GigaOm Webinar Insights],"The edge is transforming from a passive data collection point to an active, purpose-built infrastructure capable of real-time AI processing—75% of enterprise data will be created and processed there. In our recent webinar with GigaOm analyst Jon Collins, we e…",,https://blogs.cisco.com/datacenter/from-passive-to-purpose-built-why-your-edge-strategy-needs-a-refresh-gigaom-webinar-insights,,infrastructure,Construction Management,Predictive Analytics,0.9,"The article discusses the transformation of edge infrastructure for real-time AI processing, which aligns with predictive analytics for maintenance prediction and forecasting in construction management."
